"","Monthly_Date","Store","Dept","Monthly_Sales","Region"
"642",2010-02-01,"9","97",2623.17,1
"643",2010-02-01,"10","1",191261.71,3
"644",2010-02-01,"10","2",484884.91,3
"645",2010-02-01,"10","3",113752.29,4
"646",2010-02-01,"10","4",202802.16,2
"647",2010-02-01,"10","5",266086.65,3
"648",2010-02-01,"10","6",56736.53,3
"649",2010-02-01,"10","7",205883.18,1
"650",2010-02-01,"10","8",381175.4,4
"651",2010-02-01,"10","9",228542.83,4
"652",2010-02-01,"10","10",199852.14,2
"653",2010-02-01,"10","11",130251.47,4
"654",2010-02-01,"10","12",41832.91,3
"655",2010-02-01,"10","13",282745,3
"656",2010-02-01,"10","14",205042.35,1
"657",2010-02-01,"10","16",111345.91,1
"658",2010-02-01,"10","17",137343.14,2
"659",2010-02-01,"10","18",54249.01,4
"660",2010-02-01,"10","19",15474.43,1
"661",2010-02-01,"10","20",73770.37,3
"662",2010-02-01,"10","21",46571.86,1
"663",2010-02-01,"10","22",136250.11,4
"664",2010-02-01,"10","23",262670.15,1
"665",2010-02-01,"10","24",64587.44,2
"666",2010-02-01,"10","25",87119.45,1
"667",2010-02-01,"10","26",87526.11,2
"668",2010-02-01,"10","27",23389.94,4
"669",2010-02-01,"10","28",7105.72,3
"670",2010-02-01,"10","29",74252.84,2
"671",2010-02-01,"10","30",59985.64,3
"672",2010-02-01,"10","31",27127.46,3
"673",2010-02-01,"10","32",127730.94,4
"674",2010-02-01,"10","33",64908.3,3
"675",2010-02-01,"10","34",204765.74,4
"676",2010-02-01,"10","35",28741.6,4
"677",2010-02-01,"10","36",8793,4
"678",2010-02-01,"10","37",19001.78,2
"679",2010-02-01,"10","38",382705.75,3
"680",2010-02-01,"10","40",454866.38,1
"681",2010-02-01,"10","41",15294.66,4
"682",2010-02-01,"10","42",46786.22,3
"683",2010-02-01,"10","44",41503.53,4
"684",2010-02-01,"10","45",284.56,4
"685",2010-02-01,"10","46",214322.79,4
"686",2010-02-01,"10","47",598,3
"687",2010-02-01,"10","48",10125,2
"688",2010-02-01,"10","49",91754.92,4
"689",2010-02-01,"10","50",14529,1
"690",2010-02-01,"10","51",276.34,1
"691",2010-02-01,"10","52",26551.46,4
"692",2010-02-01,"10","54",3272,2
"693",2010-02-01,"10","55",111676.91,2
"694",2010-02-01,"10","56",7220.12,3
"695",2010-02-01,"10","58",11752,1
"696",2010-02-01,"10","59",7869.02,2
"697",2010-02-01,"10","60",2384.8,2
"698",2010-02-01,"10","67",78861.43,2
"699",2010-02-01,"10","71",90461.91,4
"700",2010-02-01,"10","72",806165.37,3
"701",2010-02-01,"10","74",215744.22,4
"702",2010-02-01,"10","78",48,1
"703",2010-02-01,"10","79",204378.73,2
"704",2010-02-01,"10","80",454.18,1
"705",2010-02-01,"10","81",44032.17,3
"706",2010-02-01,"10","82",83962.65,3
"707",2010-02-01,"10","83",1080.98,4
"708",2010-02-01,"10","85",11889.09,2
"709",2010-02-01,"10","87",93108.72,4
"710",2010-02-01,"10","90",65646.25,2
"711",2010-02-01,"10","91",57372.81,2
"712",2010-02-01,"10","92",207659.91,2
"713",2010-02-01,"10","93",5530.31,4
"714",2010-02-01,"10","94",5168.29,3
"715",2010-02-01,"10","95",296758.95,3
"716",2010-02-01,"10","96",39663.83,1
"717",2010-02-01,"10","97",23674.33,4
"718",2010-02-01,"10","98",288.75,2
"719",2010-02-01,"11","1",99243.46,1
"720",2010-02-01,"11","2",233272.03,2
"721",2010-02-01,"11","3",61699.07,1
"722",2010-02-01,"11","4",115750.56,1
"723",2010-02-01,"11","5",173114.61,3
"724",2010-02-01,"11","6",35307.44,1
"725",2010-02-01,"11","7",112563.55,3
"726",2010-02-01,"11","8",143694.56,3
"727",2010-02-01,"11","9",73387.09,1
"728",2010-02-01,"11","10",100110.49,3
"729",2010-02-01,"11","11",60426.44,1
"730",2010-02-01,"11","12",17079.71,3
"731",2010-02-01,"11","13",174749.01,3
"732",2010-02-01,"11","14",116657.54,4
"733",2010-02-01,"11","16",35379.42,1
"734",2010-02-01,"11","17",71132.75,1
"735",2010-02-01,"11","18",50904.22,2
"736",2010-02-01,"11","19",45,2
"737",2010-02-01,"11","20",44138.78,1
"738",2010-02-01,"11","21",34448.5,3
"739",2010-02-01,"11","22",75584.44,3
"740",2010-02-01,"11","23",150806.12,3
"741",2010-02-01,"11","24",38998.11,3
"742",2010-02-01,"11","25",42799.87,1
"743",2010-02-01,"11","26",61478.17,4
"744",2010-02-01,"11","27",10962.76,3
"745",2010-02-01,"11","28",4974.09,2
"746",2010-02-01,"11","29",52212.51,3
"747",2010-02-01,"11","30",34965.84,3
"748",2010-02-01,"11","31",13282.48,2
"749",2010-02-01,"11","32",70518.34,4
"750",2010-02-01,"11","33",39223.72,3
"751",2010-02-01,"11","34",109675.55,4
"752",2010-02-01,"11","35",13649.92,1
"753",2010-02-01,"11","36",7388.5,1
"754",2010-02-01,"11","37",18107.61,1
"755",2010-02-01,"11","38",333162.72,3
"756",2010-02-01,"11","40",234542.9,3
"757",2010-02-01,"11","41",4658.94,2
"758",2010-02-01,"11","42",25012.67,4
"759",2010-02-01,"11","44",19037.95,3
"760",2010-02-01,"11","45",6,4
"761",2010-02-01,"11","46",113077.56,1
"762",2010-02-01,"11","47",74,2
"763",2010-02-01,"11","49",44847.39,4
"764",2010-02-01,"11","51",46.88,1
"765",2010-02-01,"11","52",10413.32,2
"766",2010-02-01,"11","54",3990,3
"767",2010-02-01,"11","55",72195.93,1
"768",2010-02-01,"11","56",8894.75,3
"769",2010-02-01,"11","58",16837,1
"770",2010-02-01,"11","59",3991.32,1
"771",2010-02-01,"11","60",1,3
"772",2010-02-01,"11","67",58002.88,4
"773",2010-02-01,"11","71",56174.27,1
"774",2010-02-01,"11","72",426342.58,1
"775",2010-02-01,"11","74",121882.07,3
"776",2010-02-01,"11","78",24,1
"777",2010-02-01,"11","79",148579.84,2
"778",2010-02-01,"11","80",53634.77,2
"779",2010-02-01,"11","81",52918.55,4
"780",2010-02-01,"11","82",82919.78,4
"781",2010-02-01,"11","83",15764.52,3
"782",2010-02-01,"11","85",8126.86,1
"783",2010-02-01,"11","87",57259.6,3
"784",2010-02-01,"11","90",195916.69,2
"785",2010-02-01,"11","91",176764.02,1
"786",2010-02-01,"11","92",330187,2
"787",2010-02-01,"11","93",118636.1,3
"788",2010-02-01,"11","94",158316.13,2
"789",2010-02-01,"11","95",304088.9,2
"790",2010-02-01,"11","96",75304.63,1
"791",2010-02-01,"11","97",64512.29,4
"792",2010-02-01,"11","98",48518,2
"793",2010-02-01,"12","1",92239.07,3
"794",2010-02-01,"12","2",298147.53,3
"795",2010-02-01,"12","3",63250.92,1
"796",2010-02-01,"12","4",105059.16,3
"797",2010-02-01,"12","5",140843.39,4
"798",2010-02-01,"12","6",31850.97,1
"799",2010-02-01,"12","7",107541.77,3
"800",2010-02-01,"12","8",176134.71,3
"801",2010-02-01,"12","9",73807.87,1
"802",2010-02-01,"12","10",70982.6,4
"803",2010-02-01,"12","11",66055.08,2
"804",2010-02-01,"12","12",22853.29,3
"805",2010-02-01,"12","13",202853.09,2
"806",2010-02-01,"12","14",90753.02,4
"807",2010-02-01,"12","16",21255.76,4
"808",2010-02-01,"12","17",58832.93,4
"809",2010-02-01,"12","18",30308.26,2
"810",2010-02-01,"12","19",11302.82,1
"811",2010-02-01,"12","20",35278.82,4
"812",2010-02-01,"12","21",18552.92,3
"813",2010-02-01,"12","22",57669.9,2
"814",2010-02-01,"12","23",154274.04,4
"815",2010-02-01,"12","24",47795.79,1
"816",2010-02-01,"12","25",81857.69,2
"817",2010-02-01,"12","26",59206.42,2
"818",2010-02-01,"12","27",12221.76,2
"819",2010-02-01,"12","28",4384.82,4
"820",2010-02-01,"12","29",33537.23,3
"821",2010-02-01,"12","30",30849.66,1
"822",2010-02-01,"12","31",16167.13,3
"823",2010-02-01,"12","32",65998.23,4
"824",2010-02-01,"12","33",42786.79,2
"825",2010-02-01,"12","34",115577.85,1
"826",2010-02-01,"12","35",11290,2
"827",2010-02-01,"12","36",3353,1
"828",2010-02-01,"12","38",191926.63,3
"829",2010-02-01,"12","40",210153.79,2
"830",2010-02-01,"12","41",1690.77,1
"831",2010-02-01,"12","42",20236.34,1
"832",2010-02-01,"12","44",24364.15,3
"833",2010-02-01,"12","45",114.14,4
"834",2010-02-01,"12","46",116759.12,4
"835",2010-02-01,"12","47",628,4
"836",2010-02-01,"12","49",4.94,2
"837",2010-02-01,"12","51",75.98,2
"838",2010-02-01,"12","52",16280.61,3
"839",2010-02-01,"12","54",1796,4
"840",2010-02-01,"12","55",84744.3,1
"841",2010-02-01,"12","56",3212,1
"842",2010-02-01,"12","58",15054,1
"843",2010-02-01,"12","59",6510.82,2
"844",2010-02-01,"12","60",1777.6,1
"845",2010-02-01,"12","67",34631.14,3
"846",2010-02-01,"12","71",45053.08,2
"847",2010-02-01,"12","72",376929.41,1
"848",2010-02-01,"12","74",92365.65,1
"849",2010-02-01,"12","78",-12,4
"850",2010-02-01,"12","79",201897.55,4
"851",2010-02-01,"12","80",47.88,4
"852",2010-02-01,"12","81",25940.29,1
"853",2010-02-01,"12","82",57696.25,3
"854",2010-02-01,"12","83",587.94,1
"855",2010-02-01,"12","85",10452.31,4
"856",2010-02-01,"12","87",48413.92,4
"857",2010-02-01,"12","90",36628.51,4
"858",2010-02-01,"12","91",26649.8,2
"859",2010-02-01,"12","92",90157.13,3
"860",2010-02-01,"12","93",1497.96,2
"861",2010-02-01,"12","94",1339.36,2
"862",2010-02-01,"12","95",148316.2,3
"863",2010-02-01,"12","97",8845.84,1
"864",2010-02-01,"12","98",4306.82,4
"865",2010-02-01,"13","1",200794.07,2
"866",2010-02-01,"13","2",295387.06,1
"867",2010-02-01,"13","3",80194.58,1
"868",2010-02-01,"13","4",158290.89,2
"869",2010-02-01,"13","5",217607.36,1
"870",2010-02-01,"13","6",33473.8,4
"871",2010-02-01,"13","7",157964.76,4
"872",2010-02-01,"13","8",151888.68,2
"873",2010-02-01,"13","9",107347.02,1
"874",2010-02-01,"13","10",95944.62,4
"875",2010-02-01,"13","11",87832.05,4
"876",2010-02-01,"13","12",28049.51,1
"877",2010-02-01,"13","13",193291.14,3
"878",2010-02-01,"13","14",107888.66,4
"879",2010-02-01,"13","16",18947.96,4
"880",2010-02-01,"13","17",90877.48,4
"881",2010-02-01,"13","18",59797.72,3
"882",2010-02-01,"13","19",15354.8,4
"883",2010-02-01,"13","20",44402.98,4
"884",2010-02-01,"13","21",35470.2,3
"885",2010-02-01,"13","22",78940.42,2
"886",2010-02-01,"13","23",104501.45,4
"887",2010-02-01,"13","24",39736.76,3
"888",2010-02-01,"13","25",46038.23,2
"889",2010-02-01,"13","26",56455.71,2
"890",2010-02-01,"13","27",12571.01,2
"891",2010-02-01,"13","28",8113.05,4
"892",2010-02-01,"13","29",26970.11,1
"893",2010-02-01,"13","30",18629.59,4
"894",2010-02-01,"13","31",9754.14,3
"895",2010-02-01,"13","32",45052.83,4
"896",2010-02-01,"13","33",43100.58,1
"897",2010-02-01,"13","34",77788.81,2
"898",2010-02-01,"13","35",11728.04,2
"899",2010-02-01,"13","36",5515.5,1
"900",2010-02-01,"13","37",16248.95,3
"901",2010-02-01,"13","38",320327.54,3
"902",2010-02-01,"13","40",332781.83,4
"903",2010-02-01,"13","41",2970.39,3
"904",2010-02-01,"13","42",29218.15,3
"905",2010-02-01,"13","44",43731.24,4
"906",2010-02-01,"13","45",106.02,1
"907",2010-02-01,"13","46",152026.65,3
"908",2010-02-01,"13","47",402.97,1
"909",2010-02-01,"13","48",6245,4
"910",2010-02-01,"13","49",51290.04,1
"911",2010-02-01,"13","50",12143,3
"912",2010-02-01,"13","51",126.14,1
"913",2010-02-01,"13","52",22189.12,3
"914",2010-02-01,"13","54",734,3
"915",2010-02-01,"13","55",99589.1,4
"916",2010-02-01,"13","56",8540.7,4
"917",2010-02-01,"13","58",33015,3
"918",2010-02-01,"13","59",5494.4,1
"919",2010-02-01,"13","60",3660.8,3
"920",2010-02-01,"13","67",84364.87,3
"921",2010-02-01,"13","71",60215.86,1
"922",2010-02-01,"13","72",421320.67,3
"923",2010-02-01,"13","74",122695.89,1
"924",2010-02-01,"13","78",12,1
"925",2010-02-01,"13","79",236556.82,2
"926",2010-02-01,"13","80",73284.1,3
"927",2010-02-01,"13","81",123356.23,2
"928",2010-02-01,"13","82",97274.63,2
"929",2010-02-01,"13","83",24375.62,4
"930",2010-02-01,"13","85",18773.98,2
"931",2010-02-01,"13","87",51834.33,3
"932",2010-02-01,"13","90",429048.31,2
"933",2010-02-01,"13","91",348042.69,4
"934",2010-02-01,"13","92",627021.96,1
"935",2010-02-01,"13","93",174114.1,1
"936",2010-02-01,"13","94",303586.28,4
"937",2010-02-01,"13","95",487543.27,4
"938",2010-02-01,"13","96",33494.67,2
"939",2010-02-01,"13","97",96455.9,4
"940",2010-02-01,"13","98",66364.16,3
"941",2010-02-01,"14","1",129411.65,3
"942",2010-02-01,"14","2",305789.91,3
"943",2010-02-01,"14","3",61424.59,1
"944",2010-02-01,"14","4",209261.85,3
"945",2010-02-01,"14","5",170115.74,4
"946",2010-02-01,"14","6",33841.49,1
"947",2010-02-01,"14","7",132583.24,3
"948",2010-02-01,"14","8",225074.54,1
"949",2010-02-01,"14","9",52080.37,1
"950",2010-02-01,"14","10",80588.11,3
"951",2010-02-01,"14","11",80754.59,1
"952",2010-02-01,"14","12",20270.72,2
"953",2010-02-01,"14","13",240615.34,1
"954",2010-02-01,"14","14",109439.37,2
"955",2010-02-01,"14","16",47396.65,4
"956",2010-02-01,"14","17",115923.01,4
"957",2010-02-01,"14","18",41157.56,2
"958",2010-02-01,"14","19",249.82,1
"959",2010-02-01,"14","20",51437.85,4
"960",2010-02-01,"14","21",38857.13,3
"961",2010-02-01,"14","22",87945.68,4
"962",2010-02-01,"14","23",116413.49,2
"963",2010-02-01,"14","24",26647.18,2
"964",2010-02-01,"14","25",62117.75,4
"965",2010-02-01,"14","26",45300.47,3
"966",2010-02-01,"14","27",13185.5,1
"967",2010-02-01,"14","28",4958.97,2
"968",2010-02-01,"14","29",39501.91,2
"969",2010-02-01,"14","30",31218.38,2
"970",2010-02-01,"14","31",11850.28,4
"971",2010-02-01,"14","32",63678.47,3
"972",2010-02-01,"14","33",30072.08,3
"973",2010-02-01,"14","34",85342.53,4
"974",2010-02-01,"14","35",10622,2
"975",2010-02-01,"14","36",2259,1
"976",2010-02-01,"14","38",451589.04,4
"977",2010-02-01,"14","40",296322.05,3
"978",2010-02-01,"14","41",5022.82,3
"979",2010-02-01,"14","42",23608.43,3
"980",2010-02-01,"14","43",0.25,1
"981",2010-02-01,"14","44",23030.38,3
"982",2010-02-01,"14","45",31,1
"983",2010-02-01,"14","46",119456.33,3
"984",2010-02-01,"14","47",55,2
"985",2010-02-01,"14","49",51346.16,1
"986",2010-02-01,"14","50",9707,1
"987",2010-02-01,"14","51",89.77,1
"988",2010-02-01,"14","52",9983.82,1
"989",2010-02-01,"14","54",1804,4
"990",2010-02-01,"14","55",88917.48,3
"991",2010-02-01,"14","56",8860.15,3
"992",2010-02-01,"14","58",22381.97,2
"993",2010-02-01,"14","59",3370.28,1
"994",2010-02-01,"14","60",1592.8,3
"995",2010-02-01,"14","67",78166.27,4
"996",2010-02-01,"14","71",67746.4,4
"997",2010-02-01,"14","72",538080.33,1
"998",2010-02-01,"14","74",116257.3,1
"999",2010-02-01,"14","79",174487.56,4
"1000",2010-02-01,"14","80",154227.84,2
"1001",2010-02-01,"14","81",178254.57,3
"1002",2010-02-01,"14","82",92156.37,1
"1003",2010-02-01,"14","83",60627.66,1
"1004",2010-02-01,"14","85",6296.5,3
"1005",2010-02-01,"14","87",79782.96,2
"1006",2010-02-01,"14","90",488884.03,4
"1007",2010-02-01,"14","91",451345.89,3
"1008",2010-02-01,"14","92",843400.41,1
"1009",2010-02-01,"14","93",278272.16,1
"1010",2010-02-01,"14","94",302015.04,2
"1011",2010-02-01,"14","95",620905.48,1
"1012",2010-02-01,"14","97",120754.56,1
"1013",2010-02-01,"14","98",81619.84,1
"1014",2010-02-01,"15","1",62118.88,3
"1015",2010-02-01,"15","2",103793.45,4
"1016",2010-02-01,"15","3",32860.32,2
"1017",2010-02-01,"15","4",45687.04,4
"1018",2010-02-01,"15","5",75273.13,3
"1019",2010-02-01,"15","6",19757.85,4
"1020",2010-02-01,"15","7",65415.02,2
"1021",2010-02-01,"15","8",85410.37,3
"1022",2010-02-01,"15","9",37398.54,3
"1023",2010-02-01,"15","10",35142.38,4
"1024",2010-02-01,"15","11",51774.71,4
"1025",2010-02-01,"15","12",11245.38,1
"1026",2010-02-01,"15","13",75960.59,2
"1027",2010-02-01,"15","14",57768.54,3
"1028",2010-02-01,"15","16",9753.4,4
"1029",2010-02-01,"15","17",52383.13,1
"1030",2010-02-01,"15","18",17091.23,1
"1031",2010-02-01,"15","19",4963.1,1
"1032",2010-02-01,"15","20",21201.69,3
"1033",2010-02-01,"15","21",12959.38,2
"1034",2010-02-01,"15","22",47386.05,2
"1035",2010-02-01,"15","23",81673.53,1
"1036",2010-02-01,"15","24",17692.08,3
"1037",2010-02-01,"15","25",31781.75,4
"1038",2010-02-01,"15","26",22167.5,3
"1039",2010-02-01,"15","27",8501.94,4
"1040",2010-02-01,"15","28",3191.4,3
"1041",2010-02-01,"15","29",21140.97,2
"1042",2010-02-01,"15","30",16558.34,4
"1043",2010-02-01,"15","31",11363.82,2
"1044",2010-02-01,"15","32",31519.27,4
"1045",2010-02-01,"15","33",17066.71,1
"1046",2010-02-01,"15","34",57429.5,3
"1047",2010-02-01,"15","35",7161,2
"1048",2010-02-01,"15","36",2187,1
"1049",2010-02-01,"15","38",210170.65,2
"1050",2010-02-01,"15","40",131217.4,3
"1051",2010-02-01,"15","41",1575,4
"1052",2010-02-01,"15","42",8408.24,1
"1053",2010-02-01,"15","44",13065.02,1
"1054",2010-02-01,"15","46",46572.14,2
"1055",2010-02-01,"15","47",-40,3
"1056",2010-02-01,"15","48",13.96,1
"1057",2010-02-01,"15","49",48238.15,3
"1058",2010-02-01,"15","50",9994,3
"1059",2010-02-01,"15","51",7.96,2
"1060",2010-02-01,"15","52",7245.35,1
"1061",2010-02-01,"15","54",419.5,3
"1062",2010-02-01,"15","55",43858.58,2
"1063",2010-02-01,"15","56",2956.1,4
"1064",2010-02-01,"15","58",2183,4
"1065",2010-02-01,"15","59",1794.56,2
"1066",2010-02-01,"15","67",34638.73,4
"1067",2010-02-01,"15","71",27812.35,2
"1068",2010-02-01,"15","72",276813.71,4
"1069",2010-02-01,"15","74",55672.23,1
"1070",2010-02-01,"15","79",41563.59,3
"1071",2010-02-01,"15","80",-25.05,1
"1072",2010-02-01,"15","81",18352.33,2
"1073",2010-02-01,"15","82",35114.04,3
"1074",2010-02-01,"15","83",1984.02,4
"1075",2010-02-01,"15","85",11842.23,2
"1076",2010-02-01,"15","87",37633.3,3
"1077",2010-02-01,"15","90",24039.77,2
"1078",2010-02-01,"15","91",15095.04,4
"1079",2010-02-01,"15","92",73302.31,3
"1080",2010-02-01,"15","93",2276.96,1
"1081",2010-02-01,"15","94",3254.19,4
"1082",2010-02-01,"15","95",101654.71,1
"1083",2010-02-01,"15","96",7995.63,2
"1084",2010-02-01,"15","97",7973.55,1
"1085",2010-02-01,"15","98",839.25,2
"1086",2010-02-01,"16","1",55990.15,1
"1087",2010-02-01,"16","2",90194.32,2
"1088",2010-02-01,"16","3",32864.7,3
"1089",2010-02-01,"16","4",56006.92,1
"1090",2010-02-01,"16","5",56340.51,2
"1091",2010-02-01,"16","6",19727.7,2
"1092",2010-02-01,"16","7",41644.81,3
"1093",2010-02-01,"16","8",64933.6,2
"1094",2010-02-01,"16","9",42779.47,3
"1095",2010-02-01,"16","10",40722.82,3
"1096",2010-02-01,"16","11",38731.34,4
"1097",2010-02-01,"16","12",11599.35,3
"1098",2010-02-01,"16","13",57964.51,3
"1099",2010-02-01,"16","14",36120.37,1
"1100",2010-02-01,"16","16",7996.79,1
"1101",2010-02-01,"16","17",28117.29,4
"1102",2010-02-01,"16","18",8102.09,1
"1103",2010-02-01,"16","19",5320.77,1
"1104",2010-02-01,"16","20",9158.13,2
"1105",2010-02-01,"16","21",13372.69,3
"1106",2010-02-01,"16","22",25709.05,2
"1107",2010-02-01,"16","23",38694.2,3
"1108",2010-02-01,"16","24",9510.47,2
"1109",2010-02-01,"16","25",14199.75,4
"1110",2010-02-01,"16","26",8397.97,3
"1111",2010-02-01,"16","27",2541.25,2
"1112",2010-02-01,"16","28",1011.5,4
"1113",2010-02-01,"16","29",6669.98,4
"1114",2010-02-01,"16","30",6139,3
"1115",2010-02-01,"16","31",4300.92,2
"1116",2010-02-01,"16","32",21103.41,2
"1117",2010-02-01,"16","33",8045.57,3
"1118",2010-02-01,"16","34",16997.22,3
"1119",2010-02-01,"16","35",1936,2
"1120",2010-02-01,"16","36",7499.5,2
"1121",2010-02-01,"16","38",198769.54,4
"1122",2010-02-01,"16","40",135928.89,1
"1123",2010-02-01,"16","41",11368.12,3
"1124",2010-02-01,"16","42",10480.7,3
"1125",2010-02-01,"16","44",18917.95,2
"1126",2010-02-01,"16","45",52.63,4
"1127",2010-02-01,"16","46",52692.88,2
"1128",2010-02-01,"16","51",66.98,3
"1129",2010-02-01,"16","52",8775.05,2
"1130",2010-02-01,"16","54",769.5,2
"1131",2010-02-01,"16","55",33158.2,1
"1132",2010-02-01,"16","56",685,1
"1133",2010-02-01,"16","58",516,1
"1134",2010-02-01,"16","59",1074.7,2
"1135",2010-02-01,"16","67",17839.18,3
"1136",2010-02-01,"16","71",11079.92,3
"1137",2010-02-01,"16","72",155527.17,4
"1138",2010-02-01,"16","74",33594.58,4
"1139",2010-02-01,"16","79",24054.14,4
"1140",2010-02-01,"16","81",10503.85,3
"1141",2010-02-01,"16","82",33613.19,4
"1142",2010-02-01,"16","85",8604.96,4
"1143",2010-02-01,"16","87",26459.66,3
"1144",2010-02-01,"16","90",20339.37,2
"1145",2010-02-01,"16","91",4997.86,4
"1146",2010-02-01,"16","92",61129.86,1
"1147",2010-02-01,"16","94",1118.74,3
"1148",2010-02-01,"16","95",84059.89,1
"1149",2010-02-01,"16","96",380.32,2
"1150",2010-02-01,"16","97",5188,1
"1151",2010-02-01,"16","98",373.5,3
"1152",2010-02-01,"17","1",100457.61,2
"1153",2010-02-01,"17","2",150064.15,1
"1154",2010-02-01,"17","3",58119.84,2
"1155",2010-02-01,"17","4",80051.61,4
"1156",2010-02-01,"17","5",84628.22,3
"1157",2010-02-01,"17","6",20473.7,1
"1158",2010-02-01,"17","7",47970.42,4
"1159",2010-02-01,"17","8",85186.3,2
"1160",2010-02-01,"17","9",58334.26,1
"1161",2010-02-01,"17","10",46893.5,3
"1162",2010-02-01,"17","11",48494.86,4
"1163",2010-02-01,"17","12",23472.59,1
"1164",2010-02-01,"17","13",84071.27,1
"1165",2010-02-01,"17","14",42344.98,4
"1166",2010-02-01,"17","16",8997.85,3
"1167",2010-02-01,"17","17",40657.16,4
"1168",2010-02-01,"17","18",25561.14,1
"1169",2010-02-01,"17","19",14487.31,2
"1170",2010-02-01,"17","20",13710.29,3
"1171",2010-02-01,"17","21",18016.87,4
"1172",2010-02-01,"17","22",27512.93,3
"1173",2010-02-01,"17","23",47546.73,4
"1174",2010-02-01,"17","24",19351.18,2
"1175",2010-02-01,"17","25",15759.25,4
"1176",2010-02-01,"17","26",36587.5,4
"1177",2010-02-01,"17","27",4868,1
"1178",2010-02-01,"17","28",7378.17,2
"1179",2010-02-01,"17","29",13309.05,4
"1180",2010-02-01,"17","30",8432.02,4
"1181",2010-02-01,"17","31",7035.78,4
"1182",2010-02-01,"17","32",21100.45,2
"1183",2010-02-01,"17","33",23528.82,2
"1184",2010-02-01,"17","34",38099.92,3
"1185",2010-02-01,"17","35",7864.1,4
"1186",2010-02-01,"17","36",3592,2
"1187",2010-02-01,"17","38",279649.01,1
"1188",2010-02-01,"17","40",187561.52,1
"1189",2010-02-01,"17","41",20,3
"1190",2010-02-01,"17","42",12992.43,4
"1191",2010-02-01,"17","44",31311.41,4
"1192",2010-02-01,"17","45",59.87,3
"1193",2010-02-01,"17","46",92174.1,1
"1194",2010-02-01,"17","47",-17.74,2
"1195",2010-02-01,"17","48",3388,2
"1196",2010-02-01,"17","51",117.28,3
"1197",2010-02-01,"17","52",15202.59,1
"1198",2010-02-01,"17","54",383,2
"1199",2010-02-01,"17","55",46847.51,3
"1200",2010-02-01,"17","56",4498.69,2
"1201",2010-02-01,"17","58",7069,2
"1202",2010-02-01,"17","59",3800.39,4
"1203",2010-02-01,"17","60",1029.6,1
"1204",2010-02-01,"17","67",39698.28,2
"1205",2010-02-01,"17","71",18360.74,2
"1206",2010-02-01,"17","72",238324.79,3
"1207",2010-02-01,"17","74",44818.67,2
"1208",2010-02-01,"17","78",-2,3
"1209",2010-02-01,"17","79",116231.63,4
"1210",2010-02-01,"17","80",2773.1,3
"1211",2010-02-01,"17","81",42540.14,3
"1212",2010-02-01,"17","82",51180.19,1
"1213",2010-02-01,"17","83",2822.18,2
"1214",2010-02-01,"17","85",16140.15,3
"1215",2010-02-01,"17","87",29803.55,4
"1216",2010-02-01,"17","90",113740.38,2
"1217",2010-02-01,"17","91",42105.17,1
"1218",2010-02-01,"17","92",189658.84,2
"1219",2010-02-01,"17","93",13081.12,4
"1220",2010-02-01,"17","94",5826.92,4
